pdb	ch	ipr
5u3c	D	IPR027417
5u6r	A	IPR027417
5u6r	B	IPR027417
5u6r	C	IPR027417
5u6r	D	IPR027417
5u8s	2	IPR027417
5u8s	3	IPR027417
5u8s	4	IPR027417
5u8s	5	IPR027417
5u8s	6	IPR027417
5u8s	7	IPR027417
5u8t	2	IPR027417
5u8t	3	IPR027417
5u8t	4	IPR027417
5u8t	5	IPR027417
5u8t	6	IPR027417
5u8t	7	IPR027417
5uak	A	IPR027417
5uar	A	IPR027417
5ub8	A	IPR027417
5ubv	A	IPR027417
5ubv	B	IPR027417
5ucv	A	IPR027417
5ucv	B	IPR027417
5uf8	A	IPR027417
5uf8	B	IPR027417
5uf8	C	IPR027417
5uf8	D	IPR027417
5ufe	A	IPR027417
5ufq	A	IPR027417
5ufq	B	IPR027417
5uhv	A	IPR027417
5uie	A	IPR027417
5uie	B	IPR027417
5uie	C	IPR027417
5uie	D	IPR027417
5uie	E	IPR027417
5uie	F	IPR027417
5uiv	A	IPR027417
5uj7	A	IPR027417
5uj7	B	IPR027417
5uj7	C	IPR027417
5uj7	D	IPR027417
5uj7	E	IPR027417
5uj7	F	IPR027417
5uj9	A	IPR027417
5uja	A	IPR027417
5ujm	A	IPR027417
5ujm	D	IPR027417
5ujm	E	IPR027417
5uk9	A	IPR027417
5uk9	B	IPR027417
5ukd	A	IPR027417
5uot	0	IPR027417
5uot	1	IPR027417
5uot	2	IPR027417
5uot	3	IPR027417
5uot	4	IPR027417
5uot	5	IPR027417
5uot	6	IPR027417
5uot	7	IPR027417
5uot	8	IPR027417
5uot	9	IPR027417
5uot	A	IPR027417
5uot	B	IPR027417
5uot	C	IPR027417
5uot	D	IPR027417
5uot	E	IPR027417
5uot	F	IPR027417
5uot	G	IPR027417
5uot	H	IPR027417
5uot	I	IPR027417
5uot	J	IPR027417
5uot	K	IPR027417
5uot	L	IPR027417
5uot	M	IPR027417
5uot	N	IPR027417
5uot	O	IPR027417
5uot	P	IPR027417
5uot	Q	IPR027417
5uot	R	IPR027417
5uot	S	IPR027417
5uot	T	IPR027417
5uot	U	IPR027417
5uot	V	IPR027417
5uot	W	IPR027417
5uot	X	IPR027417
5uot	Y	IPR027417
5uot	Z	IPR027417
5uot	a	IPR027417
5uot	b	IPR027417
5uot	c	IPR027417
5uot	d	IPR027417
5uot	e	IPR027417
5uot	f	IPR027417
5uot	g	IPR027417
5uot	h	IPR027417
5uot	i	IPR027417
5uot	j	IPR027417
5uot	k	IPR027417
5uot	l	IPR027417
5uot	m	IPR027417
5uot	n	IPR027417
5uot	o	IPR027417
5uot	p	IPR027417
5uot	q	IPR027417
5uot	r	IPR027417
5uot	s	IPR027417
5uot	t	IPR027417
5uot	u	IPR027417
5uot	v	IPR027417
5uot	w	IPR027417
5uot	x	IPR027417
5uot	y	IPR027417
5uot	z	IPR027417
5upk	C	IPR027417
5upl	B	IPR027417
5uqw	A	IPR027417
5uqw	B	IPR027417
5urj	A	IPR027417
5urk	A	IPR027417
5urm	A	IPR027417
5urm	B	IPR027417
5us4	A	IPR027417
5us4	B	IPR027417
5usj	A	IPR027417
5usj	B	IPR027417
5usj	C	IPR027417
5usj	D	IPR027417
5usj	E	IPR027417
5usj	F	IPR027417
5uwh	A	IPR027417
5uwi	A	IPR027417
5uwj	A	IPR027417
5uwo	A	IPR027417
5uwp	A	IPR027417
5uwq	A	IPR027417
5uwr	A	IPR027417
5uws	A	IPR027417
5uwt	A	IPR027417
5uwu	A	IPR027417
5uww	A	IPR027417
5uyk	Z	IPR027417
5uyl	Z	IPR027417
5uym	Z	IPR027417
5uyn	Z	IPR027417
5uyp	Z	IPR027417
5uyq	Z	IPR027417
5uz4	Z	IPR027417
5uz7	A	IPR027417
5v2p	A	IPR027417
5v2q	A	IPR027417
5v6s	A	IPR027417
5v6v	A	IPR027417
5v6v	B	IPR027417
5v71	A	IPR027417
5v71	B	IPR027417
5v71	C	IPR027417
5v71	D	IPR027417
5v71	E	IPR027417
5v71	F	IPR027417
5v7x	A	IPR027417
5v8f	2	IPR027417
5v8f	3	IPR027417
5v8f	4	IPR027417
5v8f	5	IPR027417
5v8f	6	IPR027417
5v8f	7	IPR027417
5v8f	9	IPR027417
5v8f	A	IPR027417
5v8f	D	IPR027417
5v8f	E	IPR027417
5v9l	A	IPR027417
5v9l	B	IPR027417
5v9l	C	IPR027417
5v9o	A	IPR027417
5v9u	A	IPR027417
5v9u	B	IPR027417
5v9x	A	IPR027417
5vai	A	IPR027417
5vbe	A	IPR027417
5vbm	A	IPR027417
5vbz	A	IPR027417
5vbz	B	IPR027417
5vbz	C	IPR027417
5vc7	A	IPR027417
5vc7	C	IPR027417
5vc7	D	IPR027417
5vc7	E	IPR027417
5vc7	F	IPR027417
5vc7	G	IPR027417
5vca	M	IPR027417
5vca	N	IPR027417
5vca	O	IPR027417
5vca	P	IPR027417
5vca	Q	IPR027417
5vca	R	IPR027417
5vcu	A	IPR027417
5vcu	B	IPR027417
5vfp	A	IPR027417
5vfp	B	IPR027417
5vfp	C	IPR027417
5vfp	D	IPR027417
5vfp	E	IPR027417
5vfp	F	IPR027417
5vfq	A	IPR027417
5vfq	B	IPR027417
5vfq	C	IPR027417
5vfq	D	IPR027417
5vfq	E	IPR027417
5vfq	F	IPR027417
5vfr	A	IPR027417
5vfr	B	IPR027417
5vfr	C	IPR027417
5vfr	D	IPR027417
5vfr	E	IPR027417
5vfr	F	IPR027417
5vfs	A	IPR027417
5vfs	B	IPR027417
5vfs	C	IPR027417
5vfs	D	IPR027417
5vfs	E	IPR027417
5vfs	F	IPR027417
5vft	A	IPR027417
5vft	B	IPR027417
5vft	C	IPR027417
5vft	D	IPR027417
5vft	E	IPR027417
5vft	F	IPR027417
5vfu	A	IPR027417
5vfu	B	IPR027417
5vfu	C	IPR027417
5vfu	D	IPR027417
5vfu	E	IPR027417
5vfu	F	IPR027417
5vgr	A	IPR027417
5vgr	B	IPR027417
5vh6	A	IPR027417
5vh9	A	IPR027417
5vha	A	IPR027417
5vhc	D	IPR027417
5vhd	D	IPR027417
5vhe	A	IPR027417
5vhf	A	IPR027417
5vhf	B	IPR027417
5vhf	C	IPR027417
5vhf	D	IPR027417
5vhf	E	IPR027417
5vhf	F	IPR027417
5vhh	A	IPR027417
5vhh	B	IPR027417
5vhh	C	IPR027417
5vhh	D	IPR027417
5vhh	E	IPR027417
5vhh	F	IPR027417
5vhi	A	IPR027417
5vhi	B	IPR027417
5vhi	C	IPR027417
5vhi	D	IPR027417
5vhi	E	IPR027417
5vhi	F	IPR027417
5vhj	A	IPR027417
5vhj	B	IPR027417
5vhj	C	IPR027417
5vhj	D	IPR027417
5vhj	E	IPR027417
5vhj	F	IPR027417
5vhm	A	IPR027417
5vhm	B	IPR027417
5vhm	C	IPR027417
5vhm	D	IPR027417
5vhm	E	IPR027417
5vhm	F	IPR027417
5vhn	A	IPR027417
5vhn	B	IPR027417
5vhn	C	IPR027417
5vhn	D	IPR027417
5vhn	E	IPR027417
5vhn	F	IPR027417
5vho	A	IPR027417
5vho	B	IPR027417
5vho	C	IPR027417
5vho	D	IPR027417
5vho	E	IPR027417
5vho	F	IPR027417
5vhp	A	IPR027417
5vhp	B	IPR027417
5vhp	C	IPR027417
5vhp	D	IPR027417
5vhp	E	IPR027417
5vhp	F	IPR027417
5vhq	A	IPR027417
5vhq	B	IPR027417
5vhq	C	IPR027417
5vhq	D	IPR027417
5vhq	E	IPR027417
5vhq	F	IPR027417
5vhr	A	IPR027417
5vhr	B	IPR027417
5vhr	C	IPR027417
5vhr	D	IPR027417
5vhr	E	IPR027417
5vhr	F	IPR027417
5vhs	A	IPR027417
5vhs	B	IPR027417
5vhs	C	IPR027417
5vhs	D	IPR027417
5vhs	E	IPR027417
5vhs	F	IPR027417
5vi7	A	IPR027417
5vjh	A	IPR027417
5vjh	B	IPR027417
5vjh	C	IPR027417
5vjh	D	IPR027417
5vjh	E	IPR027417
5vjh	F	IPR027417
5vlj	A	IPR027417
5vox	A	IPR027417
5vox	B	IPR027417
5vox	C	IPR027417
5vox	D	IPR027417
5vox	E	IPR027417
5vox	F	IPR027417
5voy	A	IPR027417
5voy	B	IPR027417
5voy	C	IPR027417
5voy	D	IPR027417
5voy	E	IPR027417
5voy	F	IPR027417
5voz	A	IPR027417
5voz	B	IPR027417
5voz	C	IPR027417
5voz	D	IPR027417
5voz	E	IPR027417
5voz	F	IPR027417
5vp7	A	IPR027417
5vp7	F	IPR027417
5vpi	A	IPR027417
5vpi	B	IPR027417
5vpy	A	IPR027417
5vpy	B	IPR027417
5vpz	A	IPR027417
5vpz	B	IPR027417
5vq0	A	IPR027417
5vq0	B	IPR027417
5vq1	A	IPR027417
5vq1	B	IPR027417
5vq2	A	IPR027417
5vq2	B	IPR027417
5vq6	A	IPR027417
5vq6	B	IPR027417
5vq8	A	IPR027417
5vq8	B	IPR027417
5vq9	D	IPR027417
5vqa	A	IPR027417
5vvr	M	IPR027417
5vy8	A	IPR027417
5vy8	B	IPR027417
5vy8	C	IPR027417
5vy8	D	IPR027417
5vy8	E	IPR027417
5vy8	F	IPR027417
5vy9	A	IPR027417
5vy9	B	IPR027417
5vy9	C	IPR027417
5vy9	D	IPR027417
5vy9	E	IPR027417
5vy9	F	IPR027417
5vya	A	IPR027417
5vya	B	IPR027417
5vya	C	IPR027417
5vya	D	IPR027417
5vya	E	IPR027417
5vya	F	IPR027417
5w0t	A	IPR027417
5w1a	A	IPR027417
5w1a	C	IPR027417
5w22	A	IPR027417
5w22	B	IPR027417
5w3d	A	IPR027417
5w3d	B	IPR027417
5w75	A	IPR027417
5w75	B	IPR027417
5w75	C	IPR027417
5w75	D	IPR027417
5w76	A	IPR027417
5w7q	A	IPR027417
5w81	A	IPR027417
5wbw	A	IPR027417
5wbw	B	IPR027417
5wbw	D	IPR027417
5wc0	A	IPR027417
5wc0	B	IPR027417
5wc0	C	IPR027417
5wc0	D	IPR027417
5wc0	E	IPR027417
5wc0	F	IPR027417
5wc1	A	IPR027417
5wc2	A	IPR027417
5wcb	A	IPR027417
5wcb	B	IPR027417
5wcb	C	IPR027417
5wcb	D	IPR027417
5wcb	E	IPR027417
5wcb	F	IPR027417
5wde	A	IPR027417
5wdh	A	IPR027417
5wdo	A	IPR027417
5wdp	A	IPR027417
5wdq	A	IPR027417
5wdr	A	IPR027417
5wdr	B	IPR027417
5wds	A	IPR027417
5wds	B	IPR027417
5wdt	z	IPR027417
5wdx	A	IPR027417
5we4	z	IPR027417
5we6	z	IPR027417
5wf0	z	IPR027417
5wfk	z	IPR027417
5wfo	Q	IPR027417
5wfo	R	IPR027417
5wfp	Q	IPR027417
5wfp	R	IPR027417
5wfq	Q	IPR027417
5wfq	R	IPR027417
5wfr	Q	IPR027417
5wfr	R	IPR027417
5wfs	z	IPR027417
5wha	A	IPR027417
5wha	D	IPR027417
5wha	G	IPR027417
5wha	J	IPR027417
5whb	A	IPR027417
5whb	D	IPR027417
5whb	G	IPR027417
5whb	J	IPR027417
5whd	A	IPR027417
5whd	B	IPR027417
5whd	C	IPR027417
5whd	D	IPR027417
5whe	A	IPR027417
5whe	D	IPR027417
5whe	G	IPR027417
5whe	J	IPR027417
5wlb	A	IPR027417
5wlb	D	IPR027417
5wlc	SI	IPR027417
5wp9	A	IPR027417
5wp9	C	IPR027417
5wp9	E	IPR027417
5wp9	G	IPR027417
5wp9	I	IPR027417
5wp9	K	IPR027417
5wp9	M	IPR027417
5wp9	O	IPR027417
5wpl	A	IPR027417
5wpl	D	IPR027417
5wpl	G	IPR027417
5wpl	J	IPR027417
5wpm	A	IPR027417
5wri	A	IPR027417
5wri	B	IPR027417
5wrj	A	IPR027417
5wrj	B	IPR027417
5wrj	C	IPR027417
5wrj	D	IPR027417
5ws4	A	IPR027417
5ws4	B	IPR027417
5wsg	C	IPR027417
5wsg	e	IPR027417
5wso	A	IPR027417
5wso	B	IPR027417
5wso	C	IPR027417
5wua	E	IPR027417
5wua	F	IPR027417
5wua	G	IPR027417
5wua	H	IPR027417
5wve	A	IPR027417
5wve	C	IPR027417
5wve	E	IPR027417
5wve	G	IPR027417
5wve	I	IPR027417
5wve	K	IPR027417
5wve	M	IPR027417
5wvi	H	IPR027417
5wvi	I	IPR027417
5wvi	J	IPR027417
5wvi	K	IPR027417
5wvi	L	IPR027417
5wvi	M	IPR027417
5wvk	H	IPR027417
5wvk	I	IPR027417
5wvk	J	IPR027417
5wvk	K	IPR027417
5wvk	L	IPR027417
5wvk	M	IPR027417
5wwp	A	IPR027417
5wwp	B	IPR027417
5wx1	A	IPR027417
5wyj	B1	IPR027417
5wyk	B1	IPR027417
5x06	E	IPR027417
5x06	F	IPR027417
5x06	G	IPR027417
5x06	H	IPR027417
5x09	A	IPR027417
5x0x	O	IPR027417
5x0y	O	IPR027417
5x2b	A	IPR027417
5x2b	B	IPR027417
5x2b	C	IPR027417
5x2b	D	IPR027417
5x2b	E	IPR027417
5x2b	F	IPR027417
5x2b	G	IPR027417
5x2b	H	IPR027417
5x2b	I	IPR027417
5x2b	J	IPR027417
5x2b	K	IPR027417
5x2b	L	IPR027417
5x3e	A	IPR027417
5x3e	B	IPR027417
5x3x	A	IPR027417
5x3x	B	IPR027417
5x3x	a	IPR027417
5x3x	b	IPR027417
5x40	A	IPR027417
5x40	B	IPR027417
5x41	A	IPR027417
5x41	B	IPR027417
5x41	C	IPR027417
5x41	D	IPR027417
5x4b	A	IPR027417
5x4b	B	IPR027417
5x5y	A	IPR027417
5x5y	B	IPR027417
5x6i	A	IPR027417
5x6j	A	IPR027417
5x6k	A	IPR027417
5x6k	B	IPR027417
5x6l	A	IPR027417
5x6l	B	IPR027417
5x7j	A	IPR027417
5x7j	B	IPR027417
5x7k	A	IPR027417
5x7k	B	IPR027417
5x86	A	IPR027417
5x86	B	IPR027417
5x8a	A	IPR027417
5x8a	B	IPR027417
5x8b	A	IPR027417
5x8b	B	IPR027417
5x8c	A	IPR027417
5x8c	B	IPR027417
5x8d	A	IPR027417
5x8d	B	IPR027417
5x8j	A	IPR027417
5x8j	B	IPR027417
5x8k	A	IPR027417
5x8k	B	IPR027417
5x8v	A	IPR027417
5x8v	B	IPR027417
5x98	A	IPR027417
5x98	B	IPR027417
5x99	A	IPR027417
5x99	B	IPR027417
5x9s	A	IPR027417
5x9w	A	IPR027417
5x9w	B	IPR027417
5xai	A	IPR027417
5xai	B	IPR027417
5xak	A	IPR027417
5xak	B	IPR027417
5xal	A	IPR027417
5xal	B	IPR027417
5xb2	A	IPR027417
5xb2	B	IPR027417
5xb3	A	IPR027417
5xb3	B	IPR027417
5xb5	A	IPR027417
5xb5	B	IPR027417
5xbh	A	IPR027417
5xbh	B	IPR027417
5xc3	A	IPR027417
5xc5	A	IPR027417
5xc6	A	IPR027417
5xc6	B	IPR027417
5xc7	A	IPR027417
5xco	A	IPR027417
5xdr	A	IPR027417
5xei	A	IPR027417
5xf8	2	IPR027417
5xf8	3	IPR027417
5xf8	4	IPR027417
5xf8	5	IPR027417
5xf8	6	IPR027417
5xf8	7	IPR027417
5xg3	A	IPR027417
5xg3	B	IPR027417
5xja	A	IPR027417
5xja	B	IPR027417
5xjb	A	IPR027417
5xjb	B	IPR027417
5xjc	C	IPR027417
5xjc	D	IPR027417
5xjc	Q	IPR027417
5xjc	Y	IPR027417
5xjc	u	IPR027417
5xjy	A	IPR027417
5xkt	A	IPR027417
5xkt	B	IPR027417
5xlv	A	IPR027417
5xlv	B	IPR027417
5xlw	A	IPR027417
5xlw	B	IPR027417
5xmb	A	IPR027417
5xmb	B	IPR027417
5xmb	C	IPR027417
5xmb	D	IPR027417
5xmi	A	IPR027417
5xmi	B	IPR027417
5xmi	C	IPR027417
5xmi	D	IPR027417
5xmi	E	IPR027417
5xmi	F	IPR027417
5xmk	A	IPR027417
5xmk	B	IPR027417
5xmk	C	IPR027417
5xmk	D	IPR027417
5xmk	E	IPR027417
5xmk	F	IPR027417
5xns	A	IPR027417
5xoj	A	IPR027417
5xr4	A	IPR027417
5xr4	B	IPR027417
5xr6	A	IPR027417
5xr6	B	IPR027417
5xr7	A	IPR027417
5xr7	B	IPR027417
5xru	A	IPR027417
5xru	B	IPR027417
5xt8	A	IPR027417
5xt8	B	IPR027417
5xtc	w	IPR027417
5xtd	w	IPR027417
5xth	w	IPR027417
5xti	Bw	IPR027417
5xti	w	IPR027417
5xu1	A	IPR027417
5xu1	B	IPR027417
5xz2	A	IPR027417
5xz2	B	IPR027417
5y4z	A	IPR027417
5y5x	A	IPR027417
5y5x	B	IPR027417
5y5x	C	IPR027417
5y5x	D	IPR027417
5y5x	E	IPR027417
5y5x	F	IPR027417
5y5y	A	IPR027417
5y5y	B	IPR027417
5y5y	C	IPR027417
5y5y	D	IPR027417
5y5y	E	IPR027417
5y5y	F	IPR027417
5y5z	A	IPR027417
5y5z	B	IPR027417
5y5z	C	IPR027417
5y5z	D	IPR027417
5y5z	E	IPR027417
5y5z	F	IPR027417
5y60	A	IPR027417
5y60	B	IPR027417
5y60	C	IPR027417
5y60	D	IPR027417
5y60	E	IPR027417
5y60	F	IPR027417
5y6m	A	IPR027417
5y6n	A	IPR027417
5y88	C	IPR027417
5y88	W	IPR027417
5ybh	A	IPR027417
5ybh	B	IPR027417
5ybi	A	IPR027417
5ybi	B	IPR027417
5ycb	A	IPR027417
5ycb	B	IPR027417
5ycc	A	IPR027417
5ycc	B	IPR027417
5ycd	A	IPR027417
5ycd	B	IPR027417
5ycf	A	IPR027417
5ycf	B	IPR027417
5yew	A	IPR027417
5yew	B	IPR027417
5yew	C	IPR027417
5yk4	A	IPR027417
5yk4	B	IPR027417
5yke	B	IPR027417
5yke	D	IPR027417
5yke	F	IPR027417
5yke	H	IPR027417
5ykf	B	IPR027417
5ykf	D	IPR027417
5ykf	F	IPR027417
5ykf	H	IPR027417
5ykg	B	IPR027417
5ykg	D	IPR027417
5ykg	F	IPR027417
5ykg	H	IPR027417
5ylz	C	IPR027417
5ylz	W	IPR027417
5ymx	A	IPR027417
5ymx	B	IPR027417
5yoz	A	IPR027417
5ypo	A	IPR027417
5ypo	B	IPR027417
5ypr	A	IPR027417
5yro	A	IPR027417
5yst	A	IPR027417
5ysu	A	IPR027417
5yt0	A	IPR027417
5ytb	A	IPR027417
5yu6	B	IPR027417
5yu6	D	IPR027417
5yud	A	IPR027417
5yv5	A	IPR027417
5yvj	B	IPR027417
5yvu	B	IPR027417
5yvv	B	IPR027417
5yvw	B	IPR027417
5yvy	B	IPR027417
5yw1	B	IPR027417
5yw7	B	IPR027417
5yw8	B	IPR027417
5yw8	D	IPR027417
5yw8	F	IPR027417
5yw8	H	IPR027417
5yw9	B	IPR027417
5yw9	D	IPR027417
5yw9	F	IPR027417
5yw9	H	IPR027417
5ywa	B	IPR027417
5ywa	D	IPR027417
5ywa	F	IPR027417
5ywa	H	IPR027417
5ywb	B	IPR027417
5ywb	D	IPR027417
5ywb	F	IPR027417
5ywb	H	IPR027417
5ywc	B	IPR027417
5ywc	D	IPR027417
5ywc	F	IPR027417
5ywc	H	IPR027417
5ywd	B	IPR027417
5yww	A	IPR027417
5yxh	A	IPR027417
5yxh	B	IPR027417
5yxh	C	IPR027417
5yxh	D	IPR027417
5yxz	A	IPR027417
5yy1	A	IPR027417
5yzg	C	IPR027417
5yzg	D	IPR027417
5yzg	Q	IPR027417
5yzg	Z	IPR027417
5yzg	u	IPR027417
5z2m	A	IPR027417
5z2m	C	IPR027417
5z3g	Y	IPR027417
5z3q	A	IPR027417
5z3q	B	IPR027417
5z3q	C	IPR027417
5z3q	D	IPR027417
5z3q	E	IPR027417
5z3q	H	IPR027417
5z56	C	IPR027417
5z56	D	IPR027417
5z56	Q	IPR027417
5z56	x	IPR027417
5z57	C	IPR027417
5z57	D	IPR027417
5z57	Q	IPR027417
5z57	x	IPR027417
5z58	C	IPR027417
5z58	D	IPR027417
5z58	x	IPR027417
5z67	A	IPR027417
5z68	A	IPR027417
5z68	B	IPR027417
5z68	C	IPR027417
5z68	D	IPR027417
5z69	A	IPR027417
5z69	B	IPR027417
5z6q	A	IPR027417
5zak	A	IPR027417
5zal	A	IPR027417
5zam	A	IPR027417
5zax	A	IPR027417
5zax	B	IPR027417
5zb0	A	IPR027417
5zb0	B	IPR027417
5zb4	A	IPR027417
5zb4	B	IPR027417
5zbr	A	IPR027417
5zbr	B	IPR027417
5zbr	C	IPR027417
5zbs	A	IPR027417
5zbs	B	IPR027417
5zbs	C	IPR027417
5zc6	A	IPR027417
5zc9	A	IPR027417
5zfq	A	IPR027417
5zfq	B	IPR027417
5zfr	A	IPR027417
5zfr	B	IPR027417
5zfr	C	IPR027417
5zhx	e	IPR027417
5zhx	f	IPR027417
5zhx	g	IPR027417
5zhx	h	IPR027417
5zlu	EE	IPR027417
5zo7	A	IPR027417
5zo7	B	IPR027417
5zo8	A	IPR027417
5zo8	B	IPR027417
5zo9	A	IPR027417
5zo9	B	IPR027417
5zr1	A	IPR027417
5zr1	D	IPR027417
5zr1	E	IPR027417
5zt1	A	IPR027417
5zt1	B	IPR027417
5zwm	C	IPR027417
5zwm	D	IPR027417
5zwn	y	IPR027417
5zwo	C	IPR027417
5zwo	D	IPR027417
5zxd	A	IPR027417
5zxd	B	IPR027417
5zzm	A	IPR027417
621p	A	IPR027417
6a1z	A	IPR027417
6a20	A	IPR027417
6a6n	A	IPR027417
6ah0	C	IPR027417
6ah0	D	IPR027417
6ah0	X	IPR027417
6ahd	C	IPR027417
6ahd	D	IPR027417
6aib	A	IPR027417
6aic	A	IPR027417
6amb	A	IPR027417
6amn	A	IPR027417
6amx	A	IPR027417
6an5	A	IPR027417
6an5	B	IPR027417
6an7	A	IPR027417
6an7	B	IPR027417
6an9	A	IPR027417
6ang	A	IPR027417
6anh	A	IPR027417
6ap1	A	IPR027417
6ap1	B	IPR027417
6ap1	C	IPR027417
6ap1	D	IPR027417
6ap1	E	IPR027417
6ap1	F	IPR027417
6aqe	A	IPR027417
6aqe	B	IPR027417
6aqn	A	IPR027417
6ari	A	IPR027417
6ari	B	IPR027417
6ark	A	IPR027417
6asa	A	IPR027417
6ase	A	IPR027417
6au0	A	IPR027417
6au6	A	IPR027417
6axf	B	IPR027417
6axf	D	IPR027417
6axf	F	IPR027417
6axf	H	IPR027417
6axf	J	IPR027417
6axf	L	IPR027417
6axf	N	IPR027417
6axf	P	IPR027417
6axg	B	IPR027417
6axg	D	IPR027417
6axg	F	IPR027417
6axg	H	IPR027417
6axg	J	IPR027417
6axg	L	IPR027417
6az0	A	IPR027417
6az0	B	IPR027417
6az0	C	IPR027417
6az0	D	IPR027417
6az0	E	IPR027417
6az0	F	IPR027417
6azy	A	IPR027417
6b0c	K	IPR027417
6b0i	K	IPR027417
6b0l	K	IPR027417
6b0v	A	IPR027417
6b0v	B	IPR027417
6b0y	A	IPR027417
6b0y	B	IPR027417
6b18	A	IPR027417
6b3j	A	IPR027417
6b4i	E	IPR027417
6b4i	F	IPR027417
6b4j	E	IPR027417
6b4j	F	IPR027417
6b4k	A	IPR027417
6b4k	B	IPR027417
6b4x	A	IPR027417
6b4y	A	IPR027417
6b4z	A	IPR027417
6b50	A	IPR027417
6b51	A	IPR027417
6b52	A	IPR027417
6b53	A	IPR027417
6b53	B	IPR027417
6b54	A	IPR027417
6b5b	A	IPR027417
6b5b	B	IPR027417
6b5b	C	IPR027417
6b5c	A	IPR027417
6b5d	A	IPR027417
6b89	A	IPR027417
6b89	B	IPR027417
6b8b	A	IPR027417
6b8d	A	IPR027417
6b8h	B	IPR027417
6b8h	C	IPR027417
6b8h	D	IPR027417
6b8h	E	IPR027417
6b8h	F	IPR027417
6b8h	K	IPR027417
6b8h	W	IPR027417
6b8h	X	IPR027417
6b8h	Y	IPR027417
6b8h	Z	IPR027417
6b8h	c	IPR027417
6b8h	n	IPR027417
6b8v	A	IPR027417
6b8v	B	IPR027417
6b8v	C	IPR027417
6b9d	A	IPR027417
6b9d	B	IPR027417
6b9e	A	IPR027417
6b9e	B	IPR027417
6b9f	A	IPR027417
6b9f	B	IPR027417
6b9g	A	IPR027417
6b9g	B	IPR027417
6b9g	C	IPR027417
6b9g	D	IPR027417
6ba6	B	IPR027417
6baa	E	IPR027417
6baa	F	IPR027417
6baa	G	IPR027417
6baa	H	IPR027417
6bb8	A	IPR027417
6bbn	E	IPR027417
6bbp	A	IPR027417
6bbq	A	IPR027417
6bc0	F	IPR027417
6bc1	A	IPR027417
6bc1	B	IPR027417
6bca	C	IPR027417
6bca	F	IPR027417
6bcb	F	IPR027417
6bcu	R	IPR027417
6bcu	S	IPR027417
6bdp	A	IPR027417
6bdq	A	IPR027417
6bdr	A	IPR027417
6bds	A	IPR027417
6bge	A	IPR027417
6bge	B	IPR027417
6bhu	A	IPR027417
6bih	H	IPR027417
6bk7	A	IPR027417
6bk7	B	IPR027417
6bk8	B	IPR027417
6bk8	P	IPR027417
6bl6	A	IPR027417
6bl6	B	IPR027417
6blb	A	IPR027417
6bmf	A	IPR027417
6bmf	B	IPR027417
6bmf	C	IPR027417
6bmf	D	IPR027417
6bmf	E	IPR027417
6bnp	I	IPR027417
6bnp	J	IPR027417
6bnp	K	IPR027417
6bnp	L	IPR027417
6bnp	M	IPR027417
6bnp	N	IPR027417
6bnq	I	IPR027417
6bnq	J	IPR027417
6bnq	K	IPR027417
6bnq	L	IPR027417
6bnq	M	IPR027417
6bnq	N	IPR027417
6bnv	I	IPR027417
6bnv	J	IPR027417
6bnv	K	IPR027417
6bnv	L	IPR027417
6bnv	M	IPR027417
6bnv	N	IPR027417
6bnw	I	IPR027417
6bnw	J	IPR027417
6bnw	K	IPR027417
6bnw	L	IPR027417
6bnw	M	IPR027417
6bnw	N	IPR027417
6bog	A	IPR027417
6bog	B	IPR027417
6bp1	A	IPR027417
6bpl	A	IPR027417
6bpl	B	IPR027417
6bpp	A	IPR027417
6bpp	B	IPR027417
6bs7	A	IPR027417
6bsx	A	IPR027417
6bsx	B	IPR027417
6bsx	C	IPR027417
6bsx	D	IPR027417
6bt0	A	IPR027417
6bt0	B	IPR027417
6bt0	C	IPR027417
6bt0	D	IPR027417
6bu9	A	IPR027417
6bua	A	IPR027417
6bvi	A	IPR027417
6bvi	C	IPR027417
6bvj	A	IPR027417
6bvj	C	IPR027417
6bvk	A	IPR027417
6bvk	C	IPR027417
6bvl	A	IPR027417
6bvl	C	IPR027417
6bvm	A	IPR027417
6bvm	C	IPR027417
6bzs	A	IPR027417
6c0f	W	IPR027417
6c0f	p	IPR027417
6c0v	A	IPR027417
6c1d	P	IPR027417
6c1g	P	IPR027417
6c1h	P	IPR027417
6c25	A	IPR027417
6c2u	A	IPR027417
6c2v	A	IPR027417
6c3o	E	IPR027417
6c3o	F	IPR027417
6c3o	G	IPR027417
6c3o	H	IPR027417
6c3p	E	IPR027417
6c3p	F	IPR027417
6c3p	G	IPR027417
6c3p	H	IPR027417
6c66	G	IPR027417
6c6b	A	IPR027417
6c6b	B	IPR027417
6c6b	C	IPR027417
6c6b	D	IPR027417
6c6b	E	IPR027417
6c6b	F	IPR027417
6c90	A	IPR027417
6cb1	p	IPR027417
6cc9	B	IPR027417
6cch	B	IPR027417
6ccx	B	IPR027417
6ces	A	IPR027417
6ces	C	IPR027417
6chs	D	IPR027417
6chs	E	IPR027417
6chs	F	IPR027417
6chs	H	IPR027417
6chs	I	IPR027417
6chs	J	IPR027417
6cit	A	IPR027417
6ckg	A	IPR027417
6ckg	B	IPR027417
6cm9	C	IPR027417
6cm9	H	IPR027417
6cmo	A	IPR027417
6cp3	A	IPR027417
6cp3	B	IPR027417
6cp3	C	IPR027417
6cp3	D	IPR027417
6cp3	E	IPR027417
6cp3	F	IPR027417
6cp6	A	IPR027417
6cp6	B	IPR027417
